codmun;Idade;Estupros;Espancamentos;Afogamentos
110034;68;0;0;0
110034;70;0;0;0
110034;72;0;0;0
110034;73;0;0;0
110034;75;0;0;0
110034;76;0;0;0
110034;77;0;0;0
110034;78;0;0;0
110034;80;0;0;0
110034;81;0;0;0
110034;82;0;0;0
110034;83;0;0;0
110034;85;0;0;0
110034;86;0;0;0
110034;87;0;0;0
110037;18;1;0;0
110037;22;0;1;0
110037;32;0;0;0
110037;37;1;0;0
110037;41;0;0;1
110037;42;1;0;0
110037;46;1;0;0
110037;54;0;1;0
110037;56;0;0;0
110037;58;0;0;0
110037;68;0;0;0
110037;72;0;0;0
110037;73;0;0;0
110037;74;1;0;0
110037;75;0;0;0
110037;76;0;0;0
110037;77;0;0;0
110037;80;0;0;0
110037;88;0;0;0
110040;0;0;0;0
110040;16;1;0;0
110040;18;0;0;1
110040;19;1;0;0
110040;25;0;0;1
110040;26;0;0;1
110040;27;2;0;0
110040;28;1;0;0
110040;29;1;0;0
110040;31;1;0;0
110040;33;0;0;0
110040;34;1;0;1
110040;40;0;0;1
110040;43;1;0;0
110040;47;0;0;0
110040;48;1;0;0
110040;51;0;0;0
110040;55;1;0;0
110040;56;0;0;0
110040;58;1;0;0
110040;59;1;0;0
110040;60;0;0;0
110040;62;0;0;0
110040;66;0;0;0
110040;69;0;0;0
110040;70;0;0;0
110040;72;0;0;0
110040;73;0;0;0
110040;75;0;0;0
110040;76;0;0;0
110040;81;0;0;0
110040;85;0;0;0
110040;86;0;0;0
110040;89;0;0;0
110045;0;0;0;0
110045;13;0;0;0
110045;16;2;0;0
110045;18;2;0;0
110045;20;1;0;1
110045;21;1;0;0
110045;23;1;0;0
110045;25;1;0;1
110045;27;2;0;0
110045;28;1;0;0
110045;30;2;0;0
110045;31;1;0;0
110045;32;1;0;2
110045;33;1;0;1
110045;34;2;0;1
110045;35;1;0;0
110045;40;2;0;0
110045;41;0;0;0
110045;42;2;0;0
110045;43;1;0;0
110045;45;0;1;0
110045;46;2;0;2
110045;49;0;0;0
110045;50;0;1;0
110045;51;0;0;0
110045;53;2;0;0
110045;56;1;0;1
110045;57;0;0;1
110045;58;0;0;0
110045;61;0;0;0
110045;62;0;0;0
110045;63;0;0;0
110045;64;0;0;0
110045;65;0;0;0
110045;67;0;0;0
110045;68;0;0;0
110045;72;0;0;0
110045;73;0;0;0
110045;74;0;0;0
110045;75;0;0;0
110045;76;0;0;0
110045;77;0;0;0
110045;78;0;0;1
110045;79;0;0;0
110045;80;0;0;0
110045;81;0;0;0
110045;84;0;0;0
110045;86;0;0;0
110045;87;0;0;0
110045;89;0;0;0
110045;90;0;0;1
110045;92;0;0;0
110045;95;0;0;0
110045;97;0;0;0
110045;NA;3;0;0
110050;19;0;0;1
110050;28;0;0;1
110050;37;0;0;0
110050;38;0;0;1
110050;47;0;0;0
110050;48;0;0;1
110050;49;0;0;1
110050;50;0;0;0
110050;57;0;0;0
110050;60;1;0;1
110050;65;0;0;0
110050;66;0;0;0
110050;70;0;0;0
110050;71;0;0;0
110050;74;0;0;0
110050;77;0;0;0
110050;78;0;0;0
110050;81;0;0;0
110050;83;0;0;0
110050;85;0;0;0
110050;87;0;0;0
110050;88;0;0;0
110050;91;0;0;0
110060;16;0;0;0
110060;31;0;0;0
110060;41;1;0;0
110060;54;1;0;0
110060;63;0;0;0
110060;72;0;0;0
110060;73;0;0;0
110060;83;0;0;0
110060;89;0;0;0
110060;93;0;0;0
110070;24;1;0;0
110070;27;1;0;0
110070;28;1;0;0
110070;31;1;0;0
110070;32;2;0;0
110070;37;1;0;0
110070;38;1;0;0
110070;39;0;0;0
110070;47;0;0;0
110070;48;2;0;0
110070;49;2;0;0
110070;51;0;0;1
110070;53;1;0;0
110070;54;1;0;0
110070;55;0;0;0
110070;62;0;0;0
110070;66;1;0;0
110070;71;0;0;0
110070;82;0;0;0
110070;85;0;0;0
110080;19;0;1;0
110080;21;0;0;0
110080;24;1;0;0
110080;28;0;0;1
110080;29;0;0;1
110080;31;0;0;0
110080;32;0;0;1
110080;34;0;0;1
110080;42;0;0;0
110080;48;0;0;1
110080;50;0;0;0
110080;51;0;0;0
110080;59;0;0;1
110080;60;0;0;0
110080;62;0;0;0
110080;66;0;0;0
110080;68;0;0;0
110080;80;0;0;0
110080;85;0;0;0
110080;89;0;0;0
110090;51;1;0;0
110090;63;0;0;0
110092;24;1;0;0
110092;33;0;0;0
110092;37;0;0;0
110092;51;0;0;0
110092;58;0;0;0
110092;69;0;0;0
110092;87;0;0;0
110094;2;0;0;0
110094;13;1;0;0
110094;20;2;0;0
110094;21;1;0;0
110094;24;1;0;0
110094;27;2;0;1
110094;30;1;0;0
110094;32;2;0;1
110094;33;0;0;1
110094;34;1;0;0
110094;38;0;0;1
110094;42;0;0;0
110094;44;0;0;0
110094;46;0;0;0
110094;47;1;0;0
110094;48;0;0;0
110094;53;0;0;1
110094;61;0;0;0
110094;64;0;0;0
110094;69;0;0;0
110094;71;0;0;0
110094;73;0;0;0
110094;78;0;0;0
110094;79;0;0;0
110094;81;0;0;0
110094;82;0;0;0
110094;83;0;0;0
110094;84;0;0;0
110094;86;0;0;0
110100;1;0;0;0
110100;45;0;0;0
110100;50;0;0;0
110100;58;0;0;0
110100;73;0;0;0
110100;79;0;0;0
110100;84;0;0;0
110100;89;0;0;0
110100;91;0;0;0
110100;92;0;0;0
110110;1;0;0;1
110110;29;0;0;1
110110;31;0;0;0
110110;36;0;0;1
110110;39;0;1;0
110110;43;1;0;0
110110;46;0;0;1
110110;47;0;0;0
110110;53;0;0;0
110110;55;0;0;1
110110;60;0;0;0
110110;61;0;0;0
110110;65;0;0;0
110110;75;0;0;0
110110;76;0;0;0
110110;84;0;0;0
110120;27;0;0;1
110120;28;0;0;0
110120;50;0;0;0
110120;56;0;0;0
110120;62;0;0;0
110120;67;0;0;0
110120;69;0;0;0
110120;70;0;0;0
110120;73;0;0;0
110120;85;0;0;0
110120;87;0;0;0
110120;90;0;0;0
110130;9;0;0;0
110130;12;0;0;0
110130;22;0;0;0
110130;23;0;0;0
110130;28;0;0;0
110130;31;1;0;0
110130;49;0;0;0
110130;52;0;0;0
110130;58;0;0;0
110130;59;0;0;0
110130;61;0;0;0
110130;65;0;0;0
110130;68;0;0;0
110130;69;0;0;0
110130;71;0;0;0
110130;75;0;0;0
110130;78;0;0;0
110130;80;0;0;0
110130;86;0;0;0
110130;87;0;0;0
110130;88;0;0;0
110130;95;0;0;0
110130;101;0;0;0
110140;9;0;0;0
110140;25;1;0;0
110140;27;1;0;0
110140;29;1;0;0
110140;32;1;0;0
110140;33;1;0;0
110140;37;0;0;0
110140;44;0;0;0
110140;45;1;0;0
110140;51;0;0;0
110140;52;1;0;0
110140;53;0;0;0
110140;54;0;1;0
110140;59;0;0;0
110140;60;0;0;0
110140;63;1;0;0
110140;64;0;0;0
110140;66;0;0;0
110140;68;0;0;0
110140;69;0;0;0
110140;70;0;0;0
110140;72;0;0;0
110140;75;0;0;0
110140;76;0;0;0
110140;79;0;0;0
110140;80;0;0;0
110140;84;0;0;0
110140;86;0;0;0
110140;87;0;0;0
110140;93;0;0;0
110140;94;0;0;0
110140;NA;0;0;0
110143;20;0;1;0
110143;27;1;0;0
110143;30;1;0;0
110143;35;0;0;1
110143;57;0;0;1
110143;61;0;0;0
110143;63;0;0;0
110143;66;0;0;0
110143;80;0;0;0
110145;0;0;0;0
110145;11;0;0;0
110145;19;0;0;0
110145;49;0;0;0
110145;56;1;0;0
110145;62;0;0;0
110145;67;0;0;0
110145;69;0;0;0
110145;73;0;0;0
110145;85;0;0;0
110147;17;0;0;1
110147;20;1;0;0
110147;22;0;0;1
110147;29;0;0;0
110147;63;0;0;0
110147;65;0;0;0
110147;67;0;0;0
110147;69;0;0;0
110147;71;0;0;0
110147;76;0;0;0
110147;81;0;0;0
110147;85;0;0;0
110148;19;0;0;1
110148;41;1;0;0
110148;52;1;0;0
110148;60;0;0;0
110148;66;0;0;0
110148;74;0;0;0
110149;9;0;0;0
110149;18;1;0;0
110149;23;0;0;1
110149;28;0;0;0
110149;35;0;0;1
110149;36;0;0;0
110149;37;1;0;0
110149;38;0;0;0
110149;39;0;0;1
110149;40;0;0;1
110149;43;0;0;0
110149;46;0;0;0
110149;52;0;0;0
110149;54;0;0;0
110149;56;0;0;1
110149;59;0;0;0
110149;60;0;0;0
110149;63;1;0;0
110149;64;0;0;0
110149;72;0;0;0
110149;73;0;0;0
110149;75;0;0;1
110149;76;0;0;0
110149;77;0;0;0
110149;80;0;0;0
110149;82;0;0;0
110149;85;0;0;0
110149;87;0;0;0
110150;0;0;0;0
110150;14;1;0;0
110150;23;0;0;0
110150;25;1;0;0
110150;26;0;0;0
110150;33;1;0;0
110150;40;0;0;0
110150;51;0;0;0
110150;52;0;0;0
110150;54;0;0;1
110150;57;0;0;0
110150;58;0;0;0
110150;62;0;1;0
110150;63;0;0;1
110150;73;0;0;0
110150;74;0;0;0
110150;78;0;0;0
110150;81;0;0;0
110150;82;0;0;0
110150;83;0;0;0
110150;85;0;0;0
110150;86;0;0;0
110155;73;0;0;0
110155;86;0;0;0
110160;7;0;0;0
110160;20;1;0;0
110160;23;0;0;0
110160;27;1;0;0
110160;33;0;0;0
110160;34;0;0;1
110160;42;0;0;0
110160;44;0;0;0
110160;46;0;0;1
110160;51;0;0;0
110160;64;0;0;0
110160;68;1;0;0
110160;81;0;0;0
110160;88;0;0;0
110170;19;1;0;0
110170;26;2;0;0
110170;27;1;0;0
110170;41;0;0;0
110170;55;0;0;0
110170;61;0;0;0
110170;66;0;0;0
110170;68;0;0;0
110170;69;0;0;0
110170;70;0;0;0
110170;71;0;0;0
110170;73;0;0;0
110170;74;0;0;0
110170;75;0;0;0
110170;77;0;0;0
110170;79;0;0;0
110170;85;0;0;0
110170;86;0;0;0
110170;93;0;0;0
110170;94;0;0;0
110175;18;0;0;0
110175;20;0;0;1
110175;21;2;0;0
110175;26;1;0;0
110175;39;0;0;0
110175;41;0;0;0
110175;47;0;0;0
110175;54;1;0;0
110175;55;1;0;0
110175;56;0;0;0
110175;60;0;0;0
110175;66;0;0;1
110175;69;0;0;1
110175;74;0;0;0
110175;76;0;0;0
110175;84;0;0;0
110175;97;0;0;0
110175;99;0;0;0
110180;30;0;0;1
110180;47;0;0;0
110180;53;0;0;0
110180;55;0;0;0
110180;64;0;0;0
110180;72;0;0;0
110180;80;0;0;0
110180;84;0;0;0
110180;86;0;0;0
120001;0;0;0;0
120001;21;1;0;0
120001;23;1;0;0
120001;26;0;1;0
120001;48;1;0;0
120001;58;1;0;0
120005;8;0;0;0
120005;11;0;0;0
120005;26;0;0;0
120005;45;0;0;0
120005;59;0;0;0
120005;62;0;0;0
120005;63;0;0;0
120005;73;0;0;0
120005;81;0;0;0
120010;0;0;0;0
120010;1;0;0;0
120010;12;0;0;1
120010;14;1;0;0
120010;15;0;0;1
120010;19;1;0;0
120010;24;1;0;0
120010;25;0;0;0
120010;26;0;0;0
120010;27;1;0;0
120010;28;1;0;0
120010;30;0;0;0
120010;31;0;0;0
120010;32;0;0;0
120010;40;1;0;0
120010;41;1;0;1
120010;45;0;0;0
120010;46;0;0;0
120010;47;0;0;0
120010;49;0;0;0
120010;50;0;0;1
120010;55;0;0;1
120010;57;0;0;0
120010;60;0;0;0
120010;62;0;0;0
120010;64;0;0;0
120010;65;0;0;0
120010;69;0;0;0
120010;70;0;0;0
120010;72;0;0;0
120010;73;0;0;0
120010;74;0;0;0
120010;75;0;0;0
120010;76;0;0;0
120010;77;0;0;0
120010;78;0;0;0
120010;79;0;0;0
120010;80;0;0;0
120010;81;0;0;0
120010;82;0;0;0
120010;83;0;0;0
120010;84;0;0;0
120010;85;0;0;0
120010;86;0;0;1
120010;87;0;0;0
120010;89;0;0;0
120010;90;0;0;0
120010;92;0;0;0
120010;96;0;0;0
120010;97;0;0;0
120013;18;1;0;0
120013;56;0;0;0
120013;64;0;0;0
120013;83;0;0;0
120013;84;0;0;0
120013;86;0;0;0
120013;87;0;0;0
120013;88;0;0;0
120013;99;0;0;0
120017;19;0;0;0
120017;24;1;0;0
120017;27;0;0;0
120017;28;0;0;0
120017;32;1;0;0
120017;45;1;0;0
120017;61;0;0;0
120017;62;0;0;0
120017;65;0;0;0
120017;66;0;0;0
120017;68;0;0;1
120017;77;0;0;0
120017;78;0;0;0
120017;84;0;0;0
120017;85;0;0;0
120017;92;0;0;0
120020;0;0;0;1
120020;1;0;0;0
120020;2;0;0;0
120020;5;0;0;1
120020;8;1;0;0
120020;9;0;0;0
120020;10;0;0;0
120020;11;0;0;0
120020;12;0;0;0
120020;15;0;0;0
120020;16;0;0;1
120020;17;3;0;0
120020;18;1;0;1
120020;19;3;0;0
120020;20;0;0;0
120020;21;0;0;0
120020;22;0;0;0
120020;23;0;1;1
120020;24;0;0;0
120020;25;1;0;2
120020;26;1;0;1
120020;27;0;1;1
120020;28;2;0;2
120020;29;0;0;1
120020;30;1;0;0
120020;31;1;0;1
120020;32;3;0;0
120020;33;0;0;1
120020;34;0;0;0
120020;35;0;0;0
120020;36;0;0;0
120020;37;1;0;2
120020;38;2;0;1
120020;39;0;0;0
120020;40;0;0;0
120020;41;0;0;0
120020;43;0;0;0
120020;44;1;0;0
120020;45;0;0;1
120020;46;0;0;0
120020;47;0;0;0
120020;48;0;0;0
120020;49;0;0;0
120020;50;0;0;0
120020;51;0;0;0
120020;52;0;0;0
120020;53;0;0;0
120020;54;0;0;0
120020;55;0;0;0
120020;56;0;0;0
120020;57;0;0;0
120020;58;0;0;0
120020;59;0;0;0
120020;60;0;0;0
120020;61;0;0;0
120020;62;0;0;0
120020;63;0;0;0
120020;64;0;0;0
120020;65;0;0;0
120020;66;0;0;0
120020;67;0;0;0
120020;68;0;0;0
120020;69;0;0;0
120020;70;0;0;0
120020;71;0;0;0
120020;72;0;0;0
120020;73;0;0;0
120020;74;0;0;0
120020;75;0;0;0
120020;76;0;0;0
120020;77;0;0;1
120020;78;0;0;0
120020;79;0;0;0
120020;80;0;0;0
120020;81;0;0;0
120020;82;0;0;0
120020;83;0;0;0
120020;84;0;0;0
120020;85;0;0;0
120020;86;0;0;0
120020;87;0;0;0
120020;88;0;0;0
120020;89;0;0;0
120020;90;0;0;0
120020;91;0;0;0
120020;92;0;0;0
120020;93;0;0;0
120020;94;0;0;0
120020;95;0;0;0
120020;97;0;0;0
120020;100;0;0;0
120020;101;0;0;0
120020;102;0;0;0
120025;0;0;0;0
120025;5;0;0;0
120025;13;0;0;0
120025;14;0;0;0
120025;19;1;0;0
120025;25;1;0;0
120025;37;0;0;1
120025;38;0;0;1
120025;40;0;0;0
120025;42;0;1;0
120025;50;0;0;0
120025;51;0;0;0
120025;52;0;0;0
120025;54;0;0;0
120025;60;0;0;0
120025;63;0;0;0
120025;72;0;0;0
120025;73;0;0;0
120025;76;0;0;0
120025;77;0;0;0
120025;87;0;0;0
120025;88;0;0;0
120030;0;0;0;0
120030;1;0;0;0
120030;5;0;0;0
120030;15;1;0;0
120030;16;1;0;0
120030;17;1;0;0
120030;20;1;0;0
120030;21;0;0;0
120030;23;0;0;0
120030;24;0;0;0
120030;30;0;0;0
120030;31;0;0;0
120030;32;1;0;0
120030;33;1;0;0
120030;34;0;0;0
120030;35;0;0;0
120030;38;1;0;0
120030;39;0;0;0
120030;41;0;0;0
120030;48;0;0;0
120030;49;0;0;0
120030;54;0;0;0
120030;55;0;0;1
120030;57;0;0;0
120030;58;0;0;0
120030;60;0;0;0
120030;63;0;0;0
120030;65;0;0;0
120030;66;0;0;0
120030;67;0;0;0
120030;68;0;0;0
120030;69;0;0;0
120030;71;0;0;0
120030;72;0;0;0
120030;74;0;0;0
120030;75;0;0;0
120030;76;0;0;0
120030;77;0;0;0
120030;79;0;0;0
120030;80;0;0;0
120030;81;0;0;0
120030;82;0;0;0
120030;85;0;0;0
120030;86;0;0;0
120030;87;0;0;0
120030;89;0;0;0
120030;92;0;0;0
120030;93;0;0;0
120030;101;0;0;0
120030;102;0;0;0
120032;0;0;0;0
120032;1;0;0;0
120032;11;0;0;0
120032;20;0;0;0
120032;41;0;0;0
120033;0;0;0;0
120033;24;0;0;1
120033;26;0;0;0
120033;28;0;0;0
120033;31;0;0;0
120033;37;0;0;0
120033;38;0;0;0
120033;46;0;0;0
120033;50;0;0;0
120033;54;0;0;0
120033;70;0;0;0
120033;78;0;0;1
120033;80;0;0;0
120033;91;0;0;0
120033;97;0;0;0
120034;0;0;0;0
120034;16;0;0;0
120034;18;0;0;0
120034;20;0;0;0
120034;23;0;0;0
120034;31;0;0;1
120034;39;0;0;0
120034;45;0;0;1
120034;48;0;0;0
120034;61;0;0;0
120034;63;0;0;0
120034;73;0;0;0
120034;75;0;0;0
120034;76;0;0;0
120034;86;0;0;0
120035;0;0;0;0
120035;1;0;0;0
120035;9;1;0;0
120035;34;0;0;0
120035;77;0;0;0
120035;78;0;0;0
120035;80;0;0;0
120035;97;0;0;0
120038;1;0;0;0
120038;18;0;0;0
120038;22;0;0;0
120038;24;1;0;0
120038;28;0;0;0
120038;30;0;1;0
120038;35;1;0;0
120038;36;1;0;0
120038;37;0;0;0
120038;42;0;0;0
120038;43;0;0;1
120038;45;0;0;0
120038;46;0;0;0
120038;52;0;0;0
120038;59;1;0;0
120038;62;0;0;0
120038;66;0;0;0
120038;67;0;0;0
120038;69;0;0;0
120038;70;0;0;0
120038;71;0;0;0
120038;73;0;0;0
120038;75;0;0;0
120038;80;0;0;0
120038;81;0;0;0
120038;83;0;0;0
120038;85;0;0;0
120038;86;0;0;0
120038;87;0;0;0
120038;88;0;0;0
120039;1;0;0;0
120039;6;0;0;0
120039;27;0;0;0
120039;65;0;0;0
120039;75;0;0;0
120039;90;0;0;0
120040;0;0;0;2
120040;1;1;0;0
120040;2;0;0;1
120040;3;0;0;0
120040;4;0;0;0
120040;5;0;0;0
120040;6;0;0;0
120040;7;0;0;1
120040;8;0;0;0
120040;9;0;0;0
120040;10;0;0;0
120040;11;0;0;1
120040;12;1;0;0
120040;13;0;0;2
120040;14;0;2;0
120040;15;1;2;0
120040;16;2;0;1
120040;17;8;0;0
120040;18;3;0;1
120040;19;2;1;3
120040;20;5;1;0
120040;21;1;0;4
120040;22;4;2;3
120040;23;2;0;2
120040;24;1;0;3
120040;25;2;1;3
120040;26;1;0;6
120040;27;4;2;2
120040;28;3;1;3
120040;29;4;0;3
120040;30;6;1;3
120040;31;3;1;3
120040;32;1;0;2
120040;33;4;0;2
120040;34;3;0;0
120040;35;5;1;2
120040;36;3;0;1
120040;37;1;1;1
120040;38;3;3;1
120040;39;2;2;4
120040;40;2;0;0
120040;41;1;0;3
120040;42;1;0;2
120040;43;1;1;0
120040;44;1;0;2
120040;45;1;1;0
120040;46;0;0;0
120040;47;0;0;0
120040;48;2;0;1
120040;49;1;0;2
120040;50;0;0;1
120040;51;1;0;2
120040;52;0;0;3
120040;53;0;0;0
120040;54;1;0;1
120040;55;1;0;0
120040;56;1;1;0
120040;57;0;0;1
120040;58;0;1;1
120040;59;1;0;0
120040;60;0;0;3
120040;61;2;2;0
120040;62;0;0;3
120040;63;1;0;0
120040;64;0;0;1
120040;65;0;0;1
120040;66;0;0;0
120040;67;0;0;3
120040;68;0;0;0
120040;69;0;0;0
120040;70;0;0;0
120040;71;0;0;1
120040;72;0;0;0
120040;73;0;0;0
120040;74;1;0;1
120040;75;0;0;0
120040;76;0;0;0
120040;77;0;0;0
120040;78;0;0;1
120040;79;1;0;0
120040;80;0;0;1
120040;81;0;0;1
120040;82;0;0;0
120040;83;0;0;0
120040;84;0;0;0
120040;85;0;0;0
120040;86;0;0;1
120040;87;1;0;1
120040;88;0;0;0
120040;89;0;0;0
120040;90;0;0;0
120040;91;0;0;1
120040;92;0;0;1
120040;93;0;0;0
120040;94;0;0;0
120040;95;0;0;0
120040;96;0;0;0
120040;97;0;0;0
120040;98;0;0;0
120040;99;0;0;0
120040;100;0;0;0
120040;101;0;0;0
120040;106;0;0;0
120042;0;0;0;0
120042;27;0;0;0
120042;32;0;0;0
120042;34;1;0;0
120042;38;1;0;0
120042;42;0;0;0
120042;50;1;0;0
120042;54;0;0;0
120042;82;0;0;0
120043;0;0;0;0
120043;34;0;0;0
120043;50;0;0;0
120043;90;0;0;0
120043;95;0;0;0
120045;0;0;0;0
120045;4;0;0;0
120045;19;0;0;1
120045;20;0;0;0
120045;24;0;0;0
120045;25;0;0;0
120045;28;0;0;1
120045;30;1;0;0
120045;32;0;1;0
120045;33;0;0;1
120045;34;0;0;0
120045;35;0;0;0
120045;36;0;0;0
120045;37;0;0;0
120045;43;1;0;0
120045;44;0;0;0
120045;45;0;0;0
120045;47;0;0;0
120045;50;0;0;0
120045;52;0;0;0
120045;58;0;0;0
120045;60;0;0;0
120045;61;0;0;0
120045;63;1;0;0
120045;66;0;0;0
120045;70;0;0;0
120045;73;0;0;0
120045;76;0;0;0
120045;78;0;0;0
120045;82;0;0;0
120045;83;0;0;0
120045;84;0;0;0
120045;86;0;0;0
120045;87;0;0;0
120045;89;0;0;0
120045;92;0;0;0
120045;98;0;0;0
120050;0;0;0;0
120050;12;0;0;0
120050;19;0;0;1
120050;20;1;0;0
120050;24;1;0;1
120050;27;1;0;0
120050;30;0;0;0
120050;33;0;0;0
120050;39;0;0;0
120050;40;1;0;0
120050;41;0;0;0
120050;45;0;0;0
120050;47;0;0;0
120050;48;0;0;0
120050;50;0;0;0
120050;51;0;0;0
120050;52;1;0;0
120050;53;0;0;0
120050;54;0;0;0
120050;55;1;0;0
120050;60;0;0;0
120050;61;0;0;0
120050;63;0;0;0
120050;69;0;0;0
120050;71;0;0;0
120050;72;0;0;0
120050;73;0;0;0
120050;74;0;0;0
120050;76;0;0;0
120050;77;0;0;0
120050;78;0;0;0
120050;79;0;0;0
120050;80;0;0;0
120050;81;0;0;0
120050;82;0;0;0
120050;83;0;0;0
120050;84;0;0;0
120050;85;0;0;0
120050;88;0;0;0
120050;89;0;0;0
120050;92;0;0;0
120050;93;0;0;0
120050;95;0;0;0
120050;99;0;0;0
120050;100;0;0;0
120050;102;0;0;0
120060;0;0;0;0
120060;1;0;0;0
120060;2;0;0;0
120060;9;0;0;0
120060;10;0;1;0
120060;13;0;0;0
120060;14;0;1;0
120060;16;0;0;0
120060;17;0;0;0
120060;19;0;0;0
120060;22;0;0;0
120060;24;0;1;0
120060;26;0;1;0
120060;27;0;0;0
120060;28;0;1;0
120060;32;0;0;0
120060;34;0;0;1
120060;37;0;0;0
120060;39;0;0;0
120060;41;0;0;0
120060;42;0;1;0
120060;45;0;0;0
120060;47;0;0;0
120060;48;0;0;0
120060;50;0;0;0
120060;51;0;0;0
120060;52;0;0;0
120060;53;0;0;0
120060;54;0;0;0
120060;55;0;0;0
120060;58;0;0;0
120060;59;0;0;0
120060;63;0;0;0
120060;64;0;0;0
120060;65;0;0;0
120060;66;0;0;0
120060;67;0;0;0
120060;69;0;0;0
120060;70;0;0;0
120060;71;0;0;0
120060;73;0;0;0
120060;74;0;0;0
120060;76;0;0;0
120060;78;0;0;0
120060;80;0;0;0
120060;81;0;0;0
120060;82;0;0;0
120060;83;0;0;0
120060;84;0;0;0
120060;85;0;0;0
120060;86;0;0;0
120060;87;0;0;0
120060;88;0;0;0
120060;89;0;0;0
120060;90;0;0;0
120060;94;0;0;0
120060;97;0;0;0
120060;99;0;0;0
120070;0;0;0;0
120070;1;0;0;0
120070;2;0;0;0
120070;4;0;0;0
120070;5;1;0;0
120070;18;0;0;0
120070;22;0;0;0
120070;34;0;0;0
120070;41;0;0;1
120070;54;0;0;0
120070;55;0;0;0
120070;56;0;0;0
120070;57;0;0;0
120070;59;0;0;0
120070;60;0;0;0
120070;61;0;0;0
120070;62;0;0;0
120070;63;0;0;0
120070;64;0;0;0
120070;66;0;0;0
120070;69;0;0;0
120070;71;0;0;0
120070;72;0;0;0
120070;73;0;0;0
120070;75;0;0;0
120070;76;0;0;0
120070;77;0;0;0
120070;78;0;0;0
120070;80;0;0;0
120070;81;0;0;0
120070;82;0;0;0
120070;84;0;0;0
120070;87;0;0;0
120070;89;0;0;0
120070;95;0;0;0
120070;97;0;0;0
120080;9;0;0;0
120080;16;0;0;0
120080;21;0;0;1
120080;28;1;0;0
120080;30;1;0;0
120080;32;0;0;0
120080;37;1;0;0
120080;41;1;0;0
120080;44;1;0;0
120080;45;0;0;0
120080;53;0;0;0
120080;54;0;0;0
120080;68;0;0;0
120080;72;0;0;0
120080;77;0;0;0
120080;79;0;0;0
120080;84;0;1;0
130000;26;0;0;0
130002;0;0;0;0
130002;2;0;0;0
130002;17;0;0;0
130002;26;0;0;1
130002;35;1;0;0
130002;51;0;0;0
130002;54;0;0;0
130002;68;0;0;0
130002;73;1;0;0
130002;83;0;0;0
130002;92;0;0;0
130002;94;0;0;0
130006;0;0;0;0
130006;17;0;0;0
130006;20;0;0;1
130006;26;0;1;0
130006;28;0;0;0
130006;64;0;0;0
130006;80;0;0;0
130006;82;0;0;0
130006;86;0;0;0
130006;92;0;0;0
130008;0;0;0;0
130008;1;0;0;0
130008;23;0;1;0
130008;35;0;0;0
130008;42;0;0;0
130008;46;0;0;0
130008;55;0;0;0
130008;63;0;0;0
130008;66;0;0;0
130008;70;0;0;0
130008;72;0;0;0
130008;75;0;0;0
130008;76;0;0;0
130008;77;0;0;0
130008;90;0;0;0
130010;0;0;0;0
130010;16;0;0;1
130010;17;0;0;0
130010;22;0;0;1
130010;28;0;0;0
130010;37;1;0;0
130010;38;0;0;0
130010;42;0;0;0
130010;44;0;0;0
130010;45;0;0;0
130010;48;0;0;0
130010;49;0;0;1
130010;50;0;0;0
130010;56;0;0;0
130010;57;0;0;0
130010;61;0;0;0
130010;71;0;0;0
130010;72;0;0;0
130010;74;0;0;0
130010;76;0;0;0
130010;79;0;0;0
130010;87;0;0;0
130010;88;0;0;0
130010;89;0;0;0
130010;90;0;0;0
130010;91;0;0;0
130010;96;0;0;0
130010;97;0;0;0
130010;98;0;0;0
130010;101;0;0;0
130014;0;0;0;0
130014;7;0;0;0
130014;23;1;0;0
130014;25;0;0;1
130014;26;0;0;1
130014;27;1;0;0
130014;28;0;0;0
130014;35;0;0;1
130014;36;0;1;0
130014;37;0;0;0
130014;38;0;0;0
130014;43;0;0;0
130014;44;0;0;1
130014;45;0;0;0
130014;49;1;0;0
130014;53;0;0;0
130014;54;0;0;1
130014;55;0;0;0
130014;56;0;0;0
130014;57;0;0;0
130014;58;0;0;0
130014;59;1;0;0
130014;60;0;0;1
130014;61;0;0;0
130014;62;0;0;0
130014;64;0;0;0
130014;65;0;0;0
130014;66;0;0;0
130014;69;0;0;0
130014;70;0;0;0
130014;71;0;0;0
130014;73;0;0;0
130014;74;0;0;1
130014;78;0;0;0
130014;80;0;0;0
130014;82;0;0;1
130014;83;0;0;0
130014;87;0;0;0
130014;91;0;0;0
130014;95;0;0;0
130014;NA;0;0;1
130020;0;0;0;0
130020;1;0;0;0
130020;22;1;0;0
130020;31;0;0;0
130020;34;0;0;0
130020;42;0;0;0
130020;46;0;0;0
130020;61;0;0;0
130020;66;0;0;0
130020;71;0;0;0
130020;84;0;0;0
130030;0;0;0;0
130030;1;0;0;0
130030;2;0;0;0
130030;3;0;0;1
130030;12;0;0;0
130030;17;0;0;0
130030;20;0;0;1
130030;24;0;0;0
130030;26;0;0;1
130030;31;0;1;1
130030;32;0;0;0
130030;33;0;0;0
130030;35;0;0;0
130030;36;1;0;0
130030;37;0;0;0
130030;38;0;0;2
130030;40;0;0;1
130030;41;1;0;0
130030;42;0;0;0
130030;43;1;0;0
130030;45;0;0;0
130030;50;0;0;1
130030;52;1;0;0
130030;53;0;0;1
130030;54;0;0;0
130030;57;0;0;0
130030;58;0;0;0
130030;60;0;0;0
